Wall time,Step,Value
1702423649.8829775,155355,-1.75
1702423651.2455966,155435,-1.809999942779541
1702423662.2931242,156042,-1.7899999618530273
1702423664.0884476,156146,-1.659999966621399
1702423665.255768,156214,-1.5700000524520874
1702423670.184559,156504,-1.6799999475479126
1702423674.0666752,156728,-1.6399999856948853
1702423675.947255,156836,-1.6299999952316284
1702423679.1689923,157024,-1.850000023841858
1702423681.2419922,157121,-1.850000023841858
1702423687.28778,157474,-1.7599999904632568
1702423690.1861238,157644,-1.7000000476837158
1702423691.1119933,157699,-1.7000000476837158
1702423699.3728144,158174,-1.8600000143051147
1702423700.0509608,158210,-1.8799999952316284
1702423703.7128782,158426,-1.7400000095367432
1702423705.0100155,158503,-1.7200000286102295
1702423709.9078743,158787,-1.75
1702423723.243615,159568,-1.7400000095367432
1702423725.0871978,159674,-1.8300000429153442
1702423726.4625044,159752,-1.7999999523162842
1702423728.984181,159898,-1.809999942779541
1702423733.0717685,160138,-1.690000057220459
1702423735.214983,160263,-1.850000023841858
1702423737.3562667,160388,-1.8700000047683716
1702423740.3720496,160560,-1.7200000286102295
1702423745.0127301,160819,-1.6799999475479126
1702423746.1642723,160888,-1.7400000095367432
1702423750.8159084,161146,-1.8200000524520874
1702423752.7972178,161260,-1.8300000429153442
1702423754.175694,161342,-1.7599999904632568
1702423767.962017,162036,-1.940000057220459
1702423769.9139361,162135,-1.8200000524520874
1702423772.061558,162243,-1.909999966621399
1702423778.0482643,162645,-1.909999966621399
1702423782.6215224,162961,-1.8300000429153442
1702423783.1473784,162998,-1.8700000047683716
1702423789.758084,163464,-1.9299999475479126
1702423793.2278354,163712,-1.590000033378601
1702423803.642978,164445,-1.7699999809265137
1702423816.2062168,165322,-1.7899999618530273
1702423817.0211022,165379,-1.7999999523162842
1702423817.4930294,165412,-1.8700000047683716
1702423819.7465515,165570,-1.8300000429153442
1702423821.6456544,165702,-1.7999999523162842
1702423825.3384995,165963,-1.8200000524520874
1702423826.2307377,166027,-1.7799999713897705
1702423828.5508947,166192,-1.75
1702423829.4448197,166257,-1.7100000381469727
1702423830.934299,166359,-1.659999966621399
1702423834.7780368,166634,-1.850000023841858
1702423837.3739226,166824,-1.7699999809265137
1702423840.935374,167079,-1.8700000047683716
1702423847.1169822,167514,-1.9199999570846558
1702423848.9953618,167649,-1.9800000190734863
1702423852.18632,167879,-1.9600000381469727
1702423853.3181436,167959,-1.8200000524520874
1702423854.079076,168013,-1.7799999713897705
1702423866.5344262,168869,-1.7300000190734863
1702423871.2515638,169202,-1.7300000190734863
1702423871.6957357,169232,-1.690000057220459
1702423874.0892193,169398,-1.6799999475479126
1702423875.020927,169465,-1.7300000190734863
1702423875.7587748,169516,-1.7200000286102295
1702423880.5151017,169845,-1.840000033378601
1702423882.77115,170004,-1.7699999809265137
1702423884.4788854,170122,-1.7699999809265137
1702423886.1541376,170236,-1.7799999713897705
1702423886.8039198,170281,-1.7699999809265137
1702423886.9586082,170292,-1.7699999809265137
1702423891.3649085,170598,-1.7200000286102295
1702423892.7135737,170692,-1.6699999570846558
1702423896.363665,170948,-1.7899999618530273
1702423896.4957786,170957,-1.7599999904632568
1702423898.3037763,171081,-1.659999966621399
1702423903.0053558,171408,-1.649999976158142
1702423904.425421,171507,-1.649999976158142
1702423907.167277,171698,-1.7799999713897705
1702423907.925156,171751,-1.809999942779541
1702423909.2686005,171847,-1.7200000286102295
1702423910.508325,171932,-1.690000057220459
1702423911.860274,172027,-1.7599999904632568
1702423914.689504,172219,-1.8700000047683716
1702423919.3397627,172547,-1.75
1702423921.011914,172659,-1.809999942779541
1702423927.0685353,173081,-1.8899999856948853
1702423928.3233433,173169,-1.6699999570846558
1702423928.4610448,173179,-1.649999976158142
1702423931.7710783,173414,-1.649999976158142
1702423932.8831437,173492,-1.7000000476837158
1702423937.423585,173809,-1.850000023841858
1702423937.5850906,173820,-1.850000023841858
1702423938.966493,173916,-1.7400000095367432
1702423939.785645,173969,-1.6799999475479126
1702423941.445561,174084,-1.6399999856948853
1702423942.9389756,174187,-1.7100000381469727
1702423945.1895413,174346,-1.8300000429153442
1702423951.6384006,174759,-1.7100000381469727
1702423952.187514,174794,-1.7400000095367432
1702423953.6203642,174890,-1.7200000286102295
1702423957.5896392,175158,-1.6799999475479126
1702423958.2638378,175204,-1.6799999475479126
1702423959.80657,175306,-1.7999999523162842
1702423962.094555,175470,-1.8899999856948853
1702423963.0649405,175541,-1.899999976158142
1702423963.3512008,175561,-1.8899999856948853
1702423968.6464212,175946,-1.8300000429153442
1702423969.4985828,176009,-1.7999999523162842
1702423970.4229352,176076,-1.7699999809265137
